timestamp,value-0,value-1,is_anomaly
43,1.075150943483611,1.0630733824912049,0
44,1.049441907538384,1.0421818033908277,0
45,1.0113569214131504,1.00788693715698,0
46,0.9322975601924733,1.0121729584094445,0
47,1.0884802124642494,0.9071150256496595,0
48,0.9874398721222184,0.9440100185509115,0
49,1.0556350828139416,1.0362853635080511,0
50,1.0167649753173666,0.9598004800901215,0
51,1.0736454272605007,0.9501841075398115,0
52,1.0013605424926868,0.9830636441004311,0
53,0.9986331944576304,1.0947175989365212,0
54,1.054870130532802,1.1407712217115893,0
55,0.9898259150203399,1.0020023503328543,0
56,0.986601529642646,0.9516640205294751,0
57,1.0823360013360859,1.0357117712616966,0
58,0.9319064380605936,0.9772134562997972,0
59,1.0046587536527396,1.008583191065092,0
60,0.9694259109191193,0.9634410170883165,0
61,0.9820702215677932,0.9496390624460352,0
62,0.9785131373913508,1.1105031733807158,0
63,0.9577756940794829,1.0872762078879408,0
64,0.9838424958290265,0.8880765346058556,0
65,1.038923010473001,1.0040771993953095,0
66,0.9419657601502038,0.9949266558825779,0
67,1.0042816703996096,1.0813781085068888,0
68,1.0663575264461502,0.8692133397140711,0
69,0.9709705430599154,0.9751921407039977,0
70,1.0749675929157145,1.0189325084872116,0
71,0.9265503168296693,1.0020577101847685,0
72,1.0340865337648546,1.005325259062154,0
73,1.0330601700803783,0.9970308248853439,0
74,0.9965836442740079,0.9971446457827341,0
75,1.0354314282350188,1.0353797915368985,0
76,1.0753578044481658,1.0175630723663887,0
77,0.9842447717472723,1.0266714599319522,0
78,1.0497433998394192,0.9751212455122557,0
79,1.0507439886955936,1.0450455084923855,0
80,1.0464946098155714,1.0757306337694974,0
81,0.9456188910975786,1.0599658487992893,0
82,1.0131857949027392,1.0885671258076344,0
83,1.031876401506382,1.0488996817782872,0
84,0.996155990183111,1.0007545983774984,0
85,1.0117926116746563,1.0117345649153735,0
86,1.0077639266672518,1.0464252892144164,0
87,0.9791638951447027,1.0142812624940256,0
88,1.0767091317461888,1.0100317816766202,0
89,0.9295014730651145,0.8946961020264701,0
90,1.0104050461818188,1.0770805865105437,0
91,0.9391201648828956,0.9503385694792605,0
92,1.01011778928604,1.0146925296134113,0
93,0.9708205552565828,1.0067746221968275,0
94,0.9860578626745825,1.0459835181506636,0
95,0.933407266908772,1.109487695076607,0
96,1.0099938935894095,1.0083576594766355,0
97,0.9491123166655642,0.9034802028097798,0
98,1.0306599725301533,0.9305374216084995,0
99,1.0130571225140013,1.0893118871938852,0
100,1.010905207327549,0.9099259705882865,0
101,0.953966860052822,0.9239270664030228,0
102,1.0003972085635335,0.9847870251033123,0
103,0.970128423112183,0.905787866907674,0
104,1.064660088215853,0.9964109165898561,0
105,1.0262601440352828,0.9827597168802208,0
106,0.9841759126054674,1.10119289643501,0
107,0.9752041596503069,0.9245453305837616,0
108,1.0747763147099938,1.074203181511381,0
109,1.017473080247905,1.041789188470424,0
110,1.0540579737388966,1.0033442664023748,0
111,0.9928206543816022,1.0912797423912328,0
112,1.0289301850456685,1.0936104860064673,0
113,0.941517139180852,1.0235796277281648,0
114,1.0543464025302698,1.0292732147000596,0
115,0.97319213037576,1.0393955808741557,0
116,1.0840797064891032,0.9545244562168267,0
117,0.9411409668642157,0.9677015979762256,0
118,1.1063379311113808,1.022906135193119,0
119,0.9034636541748016,1.0059082001805986,0
120,0.9024170798671212,1.0099266513328191,0
121,1.0326831500801756,1.0703107463741877,0
122,1.0085759669423442,0.9719944405962119,0
123,1.0071099806579042,1.0039097307288545,0
124,0.996175897025695,0.9624473349659833,0
125,1.0757670436970976,0.9762492087021777,0
126,0.9365676585700365,1.0023368898799057,0
127,0.9595214684357772,1.0155084285943607,0
128,0.9903330414775641,0.9621355938555658,0
129,1.0484187040964827,0.9993705409238846,0
130,0.9594507556727817,1.0677016313945484,0
131,0.9906468784492728,1.0559910757956437,0
132,0.9859382084791772,0.8441269841792832,0
133,1.0783372165533371,0.9278205644899067,0
134,0.9774634242311606,0.9631471761346408,0
135,0.9842524482355965,0.9520578664677755,0
136,0.9859887124840165,0.976175923247835,0
137,1.1647796729267306,0.962054848523874,0
138,0.9994682252244969,0.9656838862583146,0
139,0.9542291567679865,1.1061308003675088,0
140,0.9232672359206548,0.9886418241346644,0
141,1.0402539031944606,1.0063359460544776,0
142,0.9742447581534044,1.034190172672471,0
143,1.0641754956197949,1.0607191815963446,0
144,0.9916229691688755,1.026634343578708,0
145,0.9587633474579667,1.020690860218517,0
146,1.011652183307625,1.0531702515602441,0
147,1.0728728609414826,0.9469584577522211,0
148,1.0603393774314733,1.013044328695026,0
149,0.9410640033816646,0.9136464296459266,0
150,0.9721000266734009,0.9758650775774915,0
151,1.0289928800161563,1.0373928159857684,0
152,1.0226842035995651,0.9426020826722415,0
153,1.0364929749173135,1.0533968985648088,0
154,1.056212385399788,0.9992839095588061,0
155,1.020282372798303,0.9332500507720165,0
156,0.9964358425251681,1.0244506438896104,0
157,0.93506957636609,1.060993493189859,0
158,0.9854728109269553,1.053098420848721,0
159,1.0473425421139708,0.9567490419535345,0
160,-1.0464985019470956,-0.9574580917774876,0
161,-0.960760104178997,-0.9016414550404158,0
162,-0.959650732327269,-0.9768358984844744,0
163,-0.964299516466525,-0.9426477587499931,0
164,-0.9765499595948189,-0.9671869044336495,0
165,-1.0188436491575743,-1.0238085259702316,0
166,-0.9080742666063809,-0.9560838942219707,0
167,-0.9751246766377922,-1.0092425714575313,0
168,-1.0030840917090238,-0.9419684498549186,0
169,-1.06990817241234,-0.9795903082812808,0
170,-0.9462957825891646,-0.9531684812464446,0
171,-1.0503692446354742,-1.0404397914061598,0
172,-1.045813313140036,-0.9873113377389138,0
173,-0.986501102413639,-1.01101464195459,0
174,-0.9952923093205346,-0.9329899999550471,0
175,-1.006028827793249,-1.007719958446168,0
176,-1.054059390296981,-1.0957999884479994,0
177,-0.9596812965225819,-1.002576900469966,0
178,-0.9579350247229412,-0.9805736968638908,0
179,-1.079375757061522,-0.9735498914459985,0
180,-0.9440603937405538,-0.9499967092376289,0
181,-0.9056243664259147,-0.95421490986299,0
182,-0.9057419459477085,-1.0033174387649797,0
183,-0.9325930521146969,-1.0890372535677402,0
184,-1.0388465332007024,-1.0543655583411697,0
185,-0.9481963768803333,-0.9291713909562423,0
186,-1.008051265215508,-1.0132522666683907,0
187,-1.1387319292655254,-1.0780762597841895,0
188,-0.8626605889077889,-1.002167962907654,0
189,-0.9763594544237659,-0.9478471088067758,0
190,-0.9215171557424577,-1.0013867315362008,0
191,-1.0153898514158088,-1.0446357754626059,0
192,-0.9776239821040629,-0.9698843970958233,0
193,-0.9723752575182723,-1.0360803890892758,0
194,-0.9991828502502088,-0.9593677037372561,0
195,-1.0131699958276743,-0.9724901681214204,0
196,-0.9533375077343281,-1.013090543965011,0
197,-1.0651664159550873,-0.9868355228701239,0
198,-1.0015601217436232,-1.0015998467367389,0
199,-1.0329445262016028,-0.9480865524273079,0
200,-0.9886889341346216,-0.9778968215466618,0
201,-1.047249859789676,-0.8923597188810691,0
202,-0.9516089539258538,-1.0037275445323757,0
203,-1.0251573631196607,-0.9499350189806809,0
204,-1.0930706269427093,-0.8894091177577792,0
205,-0.9727032585647912,-1.0680645582455937,0
206,-1.0913176103915325,-0.9494313455869913,0
207,-1.0495247689794123,-1.0096298527220198,0
208,-0.9793412678144945,-0.9267047630675858,0
209,-0.9854803786546799,-1.0107692533689323,0
210,-1.0688818998228264,-1.0274453757548123,0
211,-0.993778403544557,-1.0284040872485325,0
212,-0.9916889856041038,-1.0700911313666477,0
213,-0.9615512224043328,-1.0795343260573065,0
214,-0.9602842323009497,-1.0134170044001483,0
215,-0.9848965260390966,-0.9520211693903503,0
216,-1.10217241889096,-1.0880688837660197,0
217,-0.9618809763814973,-0.9264189731013899,0
218,-0.9775851898097101,-1.0264248666664202,0
219,-1.062125494577795,-1.0171826295265678,0
220,-1.0268011465311608,-0.9983250807613299,0
221,-1.0262925269453618,-1.0506571742950104,0
222,-0.9730535801862777,-0.9357472964982636,0
223,-1.0201172522875186,-0.9887585801875344,0
224,-0.9900509324808466,-0.953177810234308,0
225,-0.9498134725140458,-0.9403979713371151,0
226,-1.078487668661587,-1.0171336048517936,0
227,-1.0289965722675352,-0.9971248510456505,0
228,-0.9658074641627058,-1.0099461730221255,0
229,-1.0795461656685292,-1.058734384389715,0
230,-1.1111197310055183,-0.9664972273299168,0
231,-0.845499157362197,-1.0350310091005719,0
232,-1.0057975740910552,-0.9973851719466289,0
233,-1.0201981144589025,-0.9687748657693058,0
234,-0.9616753949963711,-0.9535971056695758,0
235,-1.0363248267424279,-1.0202090794849072,0
236,-0.9692896902544613,-1.1229456033983647,0
237,-1.0337728906815158,-0.9549791355802207,0
238,-1.0447121597236764,-1.0392487059928368,0
239,-0.9963957065571198,-1.0225768315647417,0
240,1.097941382273772,1.036385162842476,0
241,0.9877155158880049,1.0480657419898258,0
242,1.000543953314049,1.0037837314967157,0
243,1.0125381886057987,0.9246487161081233,0
244,1.0392188480876126,0.9647031290747415,0
245,0.9955664595729984,0.9242299089839726,0
246,1.0779531933004074,1.0830891936091231,0
247,1.0314972980639887,1.0390095210851331,0
248,1.0072184808284497,0.9787641653981398,0
249,0.9742163784187384,1.0600526479776926,0
250,1.058632403506626,0.939843084267975,0
251,1.0214411483794725,1.007313729061255,0
252,0.9815295192649933,1.0913662138508866,0
253,1.0304282583789135,1.0138671379898374,0
254,0.9847139988118677,1.0149523397097695,0
255,1.0348582336898537,1.0680535679674212,0
256,1.0630632189304698,0.9407945073470222,0
257,0.9818596605136409,0.9528130992615593,0
258,0.9304541228685851,1.0285883693089257,0
259,0.9744693716947069,0.9554970590292763,0
260,1.0286114332518883,0.9446092067050119,0
261,0.9026104296677933,0.9982399523228652,0
262,0.9289233381804705,0.9803324297426124,0
263,0.9633382150340428,0.9764489126551654,0
264,1.067243925819343,0.959558248195747,0
265,1.05295636936927,0.9779884479589582,0
266,0.9859560121516387,0.9493650530347153,0
267,0.9918471893503698,1.0523124473769843,0
268,1.0399299784595921,0.9048354492716941,0
269,1.0631219862768482,1.0492264486631289,0
270,0.9262619803640242,1.0469366617484435,0
271,1.0152217577307834,1.0846849629974906,0
272,1.066028224358242,1.0373664465128838,0
273,1.0200079117399765,0.995973085995423,0
274,0.9847994199919594,0.9994607225728522,0
275,1.0522077999073867,0.9779084971695832,0
276,0.9941709477449642,1.1100585516989765,0
277,0.9656734348399334,1.0390445078025625,0
278,1.0812020001829437,1.0359432881795918,0
279,0.8974905031151859,0.9832761677970736,0
280,0.9851933874950881,1.0190320402109156,0
281,0.9666467739247957,1.0869322922380884,0
282,1.0648928365049009,0.9170373459070043,0
283,0.9827717044436466,0.9769963400206393,0
284,0.9930219318922646,0.9551368292177635,0
285,1.0065672226777356,1.0928246684961456,0
286,0.9760818436511077,1.1287443866390503,0
287,1.037656037146121,1.0284148055488738,0
288,1.0000506911341878,0.9014046933582722,0
289,0.9772987962985018,1.0243933288289382,0
290,1.0895566395945577,1.009749381368003,0
291,1.031966424048007,1.0528036027875638,0
292,1.022691172460758,1.0523833876414124,0
293,1.0397458354475848,1.0164952197158452,0
294,0.9689954886302158,0.9886771382800721,0
295,1.011643683872331,1.0733061128051062,0
296,0.9324917439439099,1.0821839667673216,0
297,1.0027826000001547,0.9640886703380056,0
298,0.9922494245807782,0.9830979480726675,0
299,0.9166117358180517,0.9090813528101341,0
300,0.9687027083077914,1.017470877238365,0
301,1.0704034703275327,0.9493625762814273,0
302,0.9834551895085865,0.9117113978773097,0
303,0.9924712284986046,1.0462885830050197,0
304,0.9457468470744274,0.9823163426195956,0
305,1.0080987689547258,1.03865693559594,0
306,0.9161989629733155,1.0672273310103189,0
307,1.002833821342834,1.0912504943186976,0
308,0.9371006362466323,0.9367845424555643,0
309,0.9950024106879793,0.9550211301828047,0
310,1.0914945404033052,1.022598316229429,0
311,0.9264132588447482,1.005676282340799,0
312,0.9740840345420193,0.9964107980860848,0
313,1.0033911403058489,0.9913924919369862,0
314,0.9176534818730632,1.0001424516526316,0
315,0.9533344774082615,0.9740975048478606,0
316,0.919568138686673,0.8888304519736364,0
317,0.9598503471936395,0.9197448746198132,0
318,0.9781837568154487,0.9874256736201058,0
319,1.063582378774783,0.9575227263363093,0
320,-0.9930249371739699,-1.0275982100891112,0
321,-0.9704859883612935,-0.9873301086592026,0
322,-0.9761216775106253,-1.0319022653075827,0
323,-0.9756256254501343,-1.0765398028869466,0
324,-1.0587680128961494,-1.006406030223959,0
325,-0.9649008732197197,-0.9947044607637593,0
326,-0.9020723131221627,-0.9536690965086799,0
327,-0.9963887375770127,-1.0246357890019893,0
328,-0.9529979716061222,-0.9694917640254825,0
329,-0.9945057408706912,-0.9237620726100251,0
330,-0.9262480278835152,-0.9837298544684918,0
331,-0.9650083411540767,-1.0756489855233045,0
332,-0.9675810933618493,-0.9688859242801182,0
333,-0.8849285102280705,-1.064000681338482,0
334,-0.9931873178448761,-1.026893105459548,0
335,-0.9605318294731933,-1.0559141720406706,0
336,-1.0449716683391495,-1.0071363967812343,0
337,-1.0352492751569475,-0.973492450894269,0
338,-1.008555582593611,-1.038671978982034,0
339,-0.9848258235442036,-1.0390731197420917,0
340,-0.9842629711469051,-1.0516985677971518,0
341,-1.092097825522337,-0.9707187673247408,0
342,-0.9995083681756817,-1.0948638026286561,0
343,-0.9862170372277766,-1.0036931810099141,0
344,-0.9982686416076484,-1.0748905649976799,0
345,-0.9977335263087621,-1.0130503427838504,0
346,-0.9328439864145317,-0.9485713889203508,0
347,-1.037891722391864,-0.9482066003290444,0
348,-1.0297449566470387,-1.008714648242405,0
349,-0.9453813170378964,-0.9481808865895069,0
350,-1.0279735706428763,-1.0346429110379698,0
351,-0.9497945975204133,-1.0277132337586143,0
352,-1.045084263582001,-1.041736014414923,0
353,-1.074898584562304,-1.0394698940090363,0
354,-1.0253022949630073,-0.9518190451523341,0
355,-0.9970560631012566,-0.9981765464303256,0
356,-0.9392322033079934,-1.0247897185315025,0
357,-1.0323367218242983,-1.0449364646933685,0
358,-0.9496742486938724,-1.0208173255431636,0
359,-0.9409137539600309,-1.0126653242361257,0
360,0.9534664795194979,0.9292794365244957,0
361,1.0594370966207576,1.084043979724701,0
362,0.9846754140883083,0.9532423245678002,0
363,0.9616836443565936,1.0757711894253728,0
364,1.0450388390928909,0.888713306901487,0
365,0.9954682501207394,1.0066078656793438,0
366,1.0311245068469395,1.0447286172735966,0
367,0.9099355912041297,0.9796586023442023,0
368,0.9562259928446608,0.9685487685198966,0
369,0.9776752322926409,1.0050524519094683,0
370,1.0731016766295969,1.065858114712997,0
371,0.9595552056651064,1.008209576925544,0
372,0.9260609544372198,1.072595678778871,0
373,1.0030876482850877,1.0032958005643764,0
374,0.9690321647815271,1.004378641686094,0
375,1.0653417692166929,0.9553854934621657,0
376,1.0405450446158637,1.0078328638638983,0
377,0.9470501465505081,1.058689289757268,0
378,1.0410618296947494,1.031185640743092,0
379,1.0738141046608043,1.0219590916501669,0
380,0.9346851797181569,0.9743434818311296,0
381,1.027281084123827,0.9836067126214231,0
382,1.0174734180446678,1.0488350592906366,0
383,1.0919503391072145,1.0373276145282875,0
384,0.9398520533868224,0.9752898807936691,0
385,1.0030278472299594,0.9976546780234562,0
386,1.0069824834726622,0.9519186627665591,0
387,1.019985593739606,1.066328096549084,0
388,1.0332250762198396,0.9405814874395952,0
389,1.0748669624244651,0.9698666291056197,0
390,0.9395573023016142,1.0367406834840853,0
391,1.0441805655232854,0.9941929540269363,0
392,1.00895679305975,0.9268510418299821,0
393,1.0611004470193386,1.0142662196152172,0
394,0.9057967121267231,1.0439205892019476,0
395,1.0701666911093772,1.0273685480396748,0
396,0.9506993283834014,0.9396410582358308,0
397,0.9837250712782339,1.0091179609739767,0
398,0.9828080258904786,1.0733244129619852,0
399,0.9126285498822618,1.048072347824719,0
400,-0.9794462006113296,-1.0242086435222955,0
401,-0.9716149591406498,-0.9224851420352624,0
402,-1.0588960612343985,-0.9483346087777738,0
403,-1.0516804303985374,-1.0138267968287504,0
404,-0.9078200577641488,-1.083630802077026,0
405,-0.9438521419742611,-1.0129013404700034,0
406,-0.9560200070317402,-0.9210174608085802,0
407,-1.0648670667865006,-0.9420228684320507,0
408,-1.0510810108320288,-0.991123571015678,0
409,-1.0911184027580791,-0.9627274873401248,0
410,-0.910718689384336,-0.9864219030926387,0
411,-0.9705194203971867,-1.0031827545561878,0
412,-1.0163287743452545,-0.9457269211916137,0
413,-1.0071297594100248,-0.977201825751449,0
414,-0.9998107906480193,-1.0412222849415502,0
415,-0.9489223957542825,-1.0315033544742216,0
416,-1.039105074967033,-1.0282779814727332,0
417,-1.0154307650995964,-1.0198897845508181,0
418,-1.1330800307902915,-1.0053009609326329,0
419,-0.9710957376941017,-0.9029711195719502,0
420,-1.0722022402125944,-0.9700329342146925,0
421,-1.0104906614353435,-1.055617639783643,0
422,-0.9586998805012968,-1.1199171032657342,0
423,-0.9895774106889389,-1.0228911781935823,0
424,-1.0203938418250296,-1.0255271962073802,0
425,-1.0679031513297117,-0.9851827523855134,0
426,-1.0124332242461973,-0.9504240964474898,0
427,-1.077315336875785,-0.9207448497007213,0
428,-0.9312379056150569,-0.9817126474116646,0
429,-1.0117640405453014,-1.0209756738511828,0
430,-1.037125729489729,-0.9819663431463601,0
431,-1.0376209272475108,-0.9272007003268977,0
432,-0.9833634531109211,-0.9481626771195121,0
433,-1.1408696446455417,-0.9740645654990813,0
434,-1.0412156759014135,-1.0423336715093234,0
435,-0.9838808477248119,-1.0245150366389089,0
436,-0.9823196849462177,-0.9819933421561687,0
437,-1.0062763289038132,-1.0239130490342492,0
438,-0.9234787331962812,-0.9506369763514205,0
439,-0.9690280075420228,-0.9546707031895534,0
440,1.0236894079713614,0.9718313639750149,0
441,1.0112658686454001,0.9616080441886611,0
442,1.1172387263161276,1.095571112931144,0
443,1.0252910706540725,0.9127530537072801,0
444,0.9909648916240892,1.0133632810684388,0
445,1.0051055589034912,0.9716909678284928,0
446,1.0262492171255344,0.9765621697074445,0
447,0.9857432366507097,0.9627573896485472,0
448,0.9376629119662713,1.05935594419205,0
449,0.9299820981685873,0.9975741082242123,0
450,0.9762825796795171,0.9937238866312612,0
451,0.9272884071714181,0.9793280783841309,0
452,1.0000401476386842,0.9301520297776981,0
453,1.120343697740625,0.9489765457366675,0
454,0.8634082497867193,1.010601018768792,0
455,1.004955136302217,1.1106374130951435,0
456,0.8928024438647042,0.9622855613568783,0
457,1.0874613411376197,1.0091518287322736,0
458,0.9370688105330878,0.8772723723403317,0
459,1.0072565580554935,1.0492624115478388,0
460,1.0263126624637802,0.9451052116860272,0
461,1.0151115598684908,1.0027305171160323,0
462,0.9729861718651206,0.9611050357789859,0
463,0.9525170738174983,0.9435735819550225,0
464,1.0221259920100234,1.085157247327308,0
465,1.013991774153939,0.9855410325470002,0
466,0.9780549973099331,1.008228614532206,0
467,1.085825780983206,0.8865018307609589,0
468,0.990144280407215,1.0414686189879199,0
469,1.067675364222916,0.8568810960426787,0
470,1.0403644601917685,1.0367760568878686,0
471,0.9564852915449672,0.8506116939877082,0
472,0.9610779038680353,1.0898999885358887,0
473,0.9262255459737698,0.9826575679555671,0
474,0.99928606478761,1.0415913890812922,0
475,0.988010379750629,0.9853855613275619,0
476,0.9111567847142905,1.0164607239020624,0
477,1.0159678477357879,1.027447053413844,0
478,1.06199731589255,1.0048747710147532,0
479,1.0116423605574063,0.997998070159006,0
480,1.0629800264166294,1.0771483376980648,0
481,0.9999558798105062,1.0894195085363192,0
482,0.9019093995731291,0.9809686931961545,0
483,0.9207472127384588,1.025956591619006,0
484,1.038627977386014,1.0421805496899408,0
485,1.0210550741340212,1.060594539535023,0
486,0.9163146745141391,1.1179595790477317,0
487,0.9115407035258366,0.9816770220226814,0
488,1.0594487203991252,0.9994026234466317,0
489,1.060274142129545,1.0200111749305247,0
490,0.9541988890894677,1.0220176380065729,0
491,1.0022847956967769,1.005709969886724,0
492,1.0201672345972743,1.0951921792510386,0
493,0.9705461423378411,1.0139382936983685,0
494,0.9862465910435512,0.9052466441676605,0
495,1.0771913348541582,1.0723734220788987,0
496,0.9732257263787671,1.0311069942477593,0
497,1.0024606384629633,1.1353972538172192,0
498,1.0150222488437024,1.0635846360389347,0
499,0.893892410758468,0.9930267337203184,0
500,0.9854999048794637,0.9588121539765743,0
501,0.9876549593336449,0.9335055256333499,0
502,1.012596594046888,1.0499357511766847,0
503,0.9441814691073335,0.909419748500862,0
504,0.9686601232557136,0.985825258437397,0
505,1.0632802546207534,0.9577535545846382,0
506,1.1115239674047186,1.070953820739073,0
507,1.0273626683717079,0.9157135788411308,0
508,1.0077855687023995,1.0325946749613562,0
509,0.9513601767819697,1.0370287982953852,0
510,1.0977813513177974,1.0221758002386383,0
511,1.0732462402550629,1.0259178180432966,0
512,1.0382257833395145,1.0521425649496114,0
513,0.9646404141956225,1.0555187010540446,0
514,0.9434052449344192,1.1463016262557237,0
515,1.004017093280664,1.0089297724583104,0
516,0.9871668456046093,0.970448246156965,0
517,1.0403305669673453,0.9820185121108792,0
518,0.9681414154993293,1.093907279813004,0
519,0.9673504722044214,0.9942446720882671,0
520,0.971422569272682,0.9944045975303025,0
521,1.0090924748651975,1.0079096392204678,0
522,0.9491975498395625,0.9361122965442816,0
523,1.0029958664659093,1.00925646348155,0
524,1.0351962574636422,0.982739278693185,0
525,1.0432582340590846,0.8343849645834716,0
526,1.0451530521088723,1.0762074602774505,0
527,1.010040847261064,0.9630425009618441,0
528,1.0101228334801204,1.1052986946846641,0
529,0.9580039369346778,0.9369832830933481,0
530,1.0104257318841876,0.9759593090907361,0
531,1.0644900263782637,0.9134641670251379,0
532,1.0609399825278143,0.9729613549875124,0
533,1.0607569529713272,0.856123584401505,0
534,0.9588628950591124,1.0326288667156807,0
535,0.9869022507242357,1.0305702441781301,0
536,1.0019112104803363,0.989373996571483,0
537,1.0282480060804626,0.9727001812603399,0
538,1.0426818575719135,0.9555921672526314,0
539,1.0018487506184939,0.9606182830825014,0
540,0.9461988180112932,1.0067912609149572,0
541,0.9596720946884653,0.9135432337366812,0
542,1.0513838319195474,0.974375537321652,0
543,0.9863727544712046,1.0755260426447166,0
544,0.9816358509587207,0.9335618258870052,0
545,1.0224883483308844,0.9013445308738651,0
546,0.9828772680050379,0.8863132300653009,0
547,0.9362604991084096,1.0947545156511929,0
548,0.9476113388486102,1.0540353277285603,0
549,0.9476453434155692,1.0517413495150922,0
550,1.065470618282585,1.0443104783725772,0
551,1.019015361475285,0.9511702865222538,0
552,1.080967501222634,1.0104961844199318,0
553,0.9710603486177173,1.0225622347879588,0
554,1.0189767425392426,0.9418893506507202,0
555,1.0190620628699933,1.065287814545238,0
556,0.9995119034449659,1.0155760502555553,0
557,1.0224647109925926,0.9767133566247207,0
558,0.9462983137606789,0.9828743689537444,0
559,1.0176517855497156,1.0190242096288544,0
560,0.9173692598641731,0.9897539701553172,0
561,0.9383617796127988,0.9836220584866663,0
562,0.9978679964359051,0.9877404973929474,0
563,1.013447455793014,1.0460389212715417,0
564,1.1116260411127405,0.93955452880963,0
565,0.9922805093219632,1.027291387076868,0
566,0.9882962453696862,1.022884225387893,0
567,0.9792196244468859,1.042903891696421,0
568,1.008362314652159,0.9586995866321169,0
569,0.992007327861903,0.9377556068572691,0
570,0.9584279720148869,0.9913293967228972,0
571,1.0461296990305526,1.0221013741925578,0
572,0.9957223755321131,1.014659163038637,0
573,0.9509834671262769,0.9698854987267074,0
574,0.9206124613550525,0.9773545010986439,0
575,0.9432376028825001,0.9633888621349573,0
576,0.9946520362793475,0.9687721284408333,0
577,1.0146775828171741,1.0432030145362627,0
578,0.9932194945911955,1.0134193844121873,0
579,0.9784557844549128,1.0482357325962492,0
580,0.8599766065612142,1.0264173526612852,0
581,0.9520935949443761,1.0786133250652563,0
582,0.9916930103266024,1.0053371624901222,0
583,1.0819128208656739,1.1043218714086074,0
584,1.0186656239684055,1.0055224799600995,0
585,1.008930438034141,0.9518469823888654,0
586,0.9749388800464569,0.9999819233097468,0
587,0.9627056198274329,1.1023284817850634,0
588,1.018944974426404,1.0694403600640292,0
589,0.9067536975711028,1.0969522510742047,0
590,1.0407761332742946,1.007452177379941,0
591,0.9336876259050358,1.0426860663400712,0
592,0.9278605598305453,0.9829075797283804,0
593,1.0488086595718948,0.9520721811754704,0
594,0.9361647285840845,1.0047790347915113,0
595,1.0073911709690606,1.0474637537428326,0
596,0.9948399381945298,1.079820382720947,0
597,1.015722049928441,1.0083923420019196,0
598,0.9687749433158207,0.9473463002139443,0
599,0.9823283704047759,0.958871112300318,0
600,-1.0647164886113805,-0.9981152981035777,0
601,-1.0274195336111374,-1.0826486192106566,0
602,-0.935707226240196,-0.9372397589558068,0
603,-1.02868879184453,-1.005683270314637,0
604,-1.0429171078981414,-0.99997493552536,0
605,-1.0081820845513951,-1.0236375854834427,0
606,-0.9606619617509209,-1.1397937506206102,0
607,-0.9900882277041639,-1.1106304582042121,0
608,-0.8812499586900071,-1.041947343448489,0
609,-1.0150106260338752,-0.9923426802845019,0
610,-0.9981197474901783,-1.0022412998402557,0
611,-0.9175445376612491,-0.9399740484955061,0
612,-0.9962308888197797,-0.951091574235164,0
613,-1.004324385171186,-0.9949205623324668,0
614,-0.9642759017349284,-1.037918063732366,0
615,-0.9417477307457113,-0.9743519673284801,0
616,-1.0471494068116598,-1.0239998085139368,0
617,-1.0579194571207433,-1.042542770370485,0
618,-1.0149221175337453,-1.0011727333656468,0
619,-0.9486831521783827,-0.9843629616751134,0
620,-0.9839526634119171,-0.9887411710244961,0
621,-0.8712846277749378,-1.0373161877983348,0
622,-1.1110000200330372,-0.9256975078895378,0
